id,fscore
10000000074292,0.0
10000000074293,0.0
10000000155735,0.0
10000000155736,0.0
10000000056011,0.225052271431
10000000074298,0.0
10000000056017,0.267587397497
10000000074299,0.0
10000000155945,0.0
10000000155946,0.0
10000000155947,0.0
10000000155948,0.0
10000000155949,0.0
10000000155950,0.0
10000000155951,0.0
10000000155952,0.0
10000000155953,0.0
10000000155954,0.0
10000000074301,0.0
10000000033305,0.333685411297
10000000033306,0.325649873476
10000000033307,0.334954766559
10000000033308,0.338852666635
10000000033309,0.31380236695
10000000033310,0.314169188265
10000000033311,0.255974593092
10000000033312,0.303536417108
10000000033313,0.320524954256
10000000033314,0.318287305639
10000000033315,0.286504025958
10000000033316,0.30846284157
10000000033317,0.286911726185
10000000156198,0.0
10000000033319,0.260950667866
10000000033320,0.274945175439
10000000033321,0.276375737887
10000000033322,0.270212428662
10000000033323,0.293070806513
10000000033324,0.243004239855
10000000033325,0.237093275488
10000000074286,0.0
10000000033327,0.196535570324
10000000033328,0.281780526224
10000000074289,0.0
10000000033330,0.348858281986
10000000033331,0.328020565553
10000000033332,0.34932288308
10000000082485,0.0818517276082
10000000074294,0.0
10000000074296,0.0
10000000074297,0.0
10000000082490,0.126431904964
10000000082491,0.0907372400756
10000000074300,0.0
10000000082493,0.152542372881
10000000074302,0.0
10000000033343,0.243188578227
10000000033344,0.289378493916
10000000033345,0.155702167766
10000000033346,0.238786565547
10000000033347,0.222888555722
10000000033348,0.135927367056
10000000033349,0.273172643543
10000000033350,0.265455351208
10000000033351,0.290681676048
10000000033352,0.323866842204
10000000033353,0.299160671463
10000000033354,0.308797127469
10000000033355,0.322207583077
10000000033356,0.265063356607
10000000033357,0.20698747528
10000000033358,0.260663507109
10000000033359,0.295722078668
10000000033360,0.281785202059
10000000033361,0.17141029741
10000000033362,0.258732569377
10000000033363,0.383853769992
10000000033364,0.383459220264
10000000033365,0.387594053955
10000000033366,0.388950276243
10000000033367,0.392597488434
10000000033368,0.279386218877
10000000033369,0.352316384181
10000000033370,0.32866570095
10000000033371,0.38141726982
10000000033372,0.383722413573
10000000033373,0.363403969055
10000000033374,0.34847042828
10000000033375,0.357792692021
10000000033376,0.307561114269
10000000033377,0.276331130976
10000000033378,0.279189781964
10000000033379,0.277510983958
10000000033380,0.362490149724
10000000033381,0.363686789313
10000000033382,0.391832328866
10000000033383,0.289733140528
10000000033384,0.34838479386
10000000033385,0.346318799142
10000000033386,0.352346383199
10000000033387,0.358123158727
10000000033388,0.343558282209
10000000033389,0.380426504189
10000000033390,0.237831176833
10000000033391,0.313513513514
10000000033392,0.279593432369
10000000033393,0.37275754646
10000000033394,0.349436025977
10000000033395,0.347998212119
10000000033396,0.338728647438
10000000033397,0.31674997094
10000000033398,0.327171021216
10000000033399,0.367185736854
10000000033400,0.307065452969
10000000033401,0.297861760318
10000000033402,0.291818886306
10000000033403,0.308686011761
10000000033404,0.339835381666
10000000033405,0.328153261231
10000000033406,0.331135762504
10000000033407,0.328200654308
10000000033408,0.357258199232
10000000033409,0.293547874874
10000000033410,0.386656305506
10000000033411,0.286883039991
10000000033412,0.338214183175
10000000033413,0.270235573528
10000000033414,0.306629983277
10000000033415,0.275254946396
10000000033416,0.324929971989
10000000033417,0.255591725297
10000000033418,0.259247616054
10000000033419,0.218801721284
10000000033420,0.257103257103
10000000033421,0.190347923681
10000000033422,0.127411167513
10000000033423,0.20556640625
10000000033424,0.220954120064
10000000033425,0.209885561237
10000000033426,0.184989222026
10000000033427,0.247665296974
10000000033428,0.0
10000000033429,0.150733016725
10000000033430,0.217471433837
10000000033431,0.0
10000000033432,0.0
10000000033433,0.228840125392
10000000033434,0.0
10000000033435,0.123024054983
10000000033436,0.232206759443
10000000033437,0.0856147336984
10000000033438,0.12868852459
10000000033439,0.227288309907
10000000033440,0.303460837887
10000000033441,0.273805962708
10000000033442,0.220855937312
10000000033443,0.22074948789
10000000033444,0.307227094043
10000000033445,0.230426813302
10000000033446,0.224215246637
10000000033447,0.263332107392
10000000033448,0.165529010239
10000000033449,0.233866193014
10000000033450,0.210490693739
10000000033451,0.2443344621
10000000033452,0.205691462806
10000000033453,0.258511252164
10000000033454,0.178653012997
10000000033455,0.244781312127
10000000033456,0.120451237263
10000000033457,0.151965065502
10000000033458,0.260205774975
10000000033459,0.174367309032
10000000033460,0.381860196418
10000000033461,0.190559440559
10000000033462,0.237785936176
10000000033463,0.240050536955
10000000131768,0.090780141844
10000000131769,0.0
10000000033467,0.14212034384
10000000033468,0.0
10000000033469,0.0
10000000033470,0.251864601262
10000000033471,0.0
10000000033472,0.0
10000000033474,0.0730994152047
10000000033475,0.076255190638
10000000033476,0.140838948055
10000000033477,0.0929308975377
10000000049862,0.243593276385
10000000049863,0.31043956044
10000000049864,0.303477846594
10000000049865,0.246990291262
10000000049866,0.12864268837
10000000033483,0.0
10000000033484,0.0924901185771
10000000033485,0.0
10000000033486,0.0
10000000033487,0.0
10000000033488,0.276634659351
10000000033489,0.217464034794
10000000033490,0.260115606936
10000000033491,0.334531379596
10000000033492,0.21729807005
10000000033493,0.248587570621
10000000033494,0.19326128417
10000000033495,0.263700041203
10000000033496,0.221412964312
10000000033497,0.215832445864
10000000033498,0.214337287261
10000000033499,0.185592953759
10000000033500,0.231627906977
10000000033501,0.0871886120996
10000000033502,0.131886832589
10000000033503,0.0577518047439
10000000033504,0.0
10000000033505,0.215714805384
10000000033506,0.0
10000000033507,0.0535714285714
10000000033508,0.0715502555366
10000000033509,0.112727272727
10000000033510,0.191925339826
10000000033511,0.266078184111
10000000033512,0.226815338591
10000000033513,0.168877265085
10000000033514,0.0618066561014
10000000033515,0.0998929718159
10000000033516,0.0
10000000033517,0.24009415457
10000000033518,0.0
10000000033519,0.0966875559534
10000000033520,0.198186528497
10000000033521,0.118363327066
10000000033522,0.10741521986
10000000033523,0.177540106952
10000000033524,0.16533748298
10000000033525,0.22662151602
10000000033526,0.221711282641
10000000033527,0.116722104627
10000000033528,0.0
10000000033529,0.159714795009
10000000033530,0.23243387657
10000000033531,0.0675826216116
10000000033532,0.135555555556
10000000033533,0.140946502058
10000000033534,0.0
10000000033535,0.0584666298952
10000000033536,0.0789980732177
10000000033537,0.0
10000000033538,0.115950389386
10000000033539,0.0700960994912
10000000033540,0.125102207686
10000000033541,0.0
10000000033542,0.159762456547
10000000033543,0.183240223464
10000000033544,0.191830985915
10000000033545,0.0
10000000033546,0.0505200594354
10000000033547,0.163457232423
10000000033548,0.206394428617
10000000033549,0.0
10000000033550,0.0
10000000033551,0.0919978225367
10000000033552,0.0934343434343
10000000033553,0.0290007909307
10000000033554,0.0990990990991
10000000033555,0.176346356917
10000000033556,0.163529511967
10000000033557,0.129083665339
10000000033558,0.234956105347
10000000033559,0.160450997398
10000000033560,0.0
10000000033561,0.0739762219287
10000000033562,0.14252304306
10000000033563,0.200827586207
10000000033564,0.0
10000000033565,0.151373395706
10000000033566,0.204022392702
10000000033567,0.101046882112
10000000033568,0.233
10000000043824,0.217328029495
10000000033570,0.23473901504
10000000033571,0.22418047233
10000000033572,0.103837471783
10000000033573,0.243469174504
10000000033574,0.209438202247
10000000150321,0.0
10000000033576,0.186772046589
10000000033577,0.0278372591006
10000000033578,0.0
10000000033579,0.115019011407
10000000033580,0.0880220055014
10000000033581,0.178817056396
10000000033582,0.0423076923077
10000000033583,0.118871725991
10000000033584,0.221971830986
10000000033585,0.208541636909
10000000033586,0.247700797057
10000000033587,0.21308858739
10000000033588,0.0
10000000033589,0.149354770468
10000000033590,0.217654512178
10000000041783,0.406654343808
10000000041784,0.306575231948
10000000041785,0.412336002726
10000000033594,0.0
10000000041787,0.0
10000000033596,0.200692041522
10000000033597,0.211419114605
10000000033598,0.207386363636
10000000033599,0.0
10000000033600,0.219294117647
10000000033601,0.0298266827892
10000000033602,0.205195948921
10000000033603,0.295497780596
10000000033604,0.251988545975
10000000033605,0.265396299365
10000000033606,0.244657788789
10000000033607,0.172547284592
10000000033608,0.192470483404
10000000033609,0.0
10000000033610,0.0419275796352
10000000033611,0.169829923589
10000000033612,0.0
10000000033613,0.240462427746
10000000033614,0.0
10000000033615,0.23861816518
10000000033616,0.218924478401
10000000033617,0.123953098827
10000000033618,0.210104607167
10000000033619,0.179573749736
10000000033620,0.189507494647
10000000033621,0.139911975909
10000000033622,0.124494987281
10000000041815,0.0
10000000033624,0.171733771569
10000000033625,0.0841584158416
10000000033626,0.234719864177
10000000033627,0.231921824104
10000000033628,0.0711513583441
10000000033629,0.20271348763
10000000033630,0.230752261196
10000000041823,0.293679189028
10000000041824,0.0
10000000041825,0.347597597598
10000000033634,0.172095881991
10000000033635,0.209657449443
10000000033636,0.238740708352
10000000033637,0.224436608922
10000000041830,0.0
10000000041831,0.0
10000000041832,0.0
10000000041833,0.0
10000000041834,0.305251227805
10000000041835,0.0
10000000033721,0.3078657476
10000000033722,0.333605428294
10000000033723,0.327292011105
10000000033724,0.33036032822
10000000033725,0.312956555171
10000000033726,0.336709316994
10000000033727,0.297142282149
10000000033728,0.333739259861
10000000033729,0.344258315125
10000000033730,0.321618225303
10000000033731,0.323740664986
10000000033732,0.285730255436
10000000033733,0.319799460671
10000000033734,0.225669957687
10000000033735,0.269145047695
10000000033736,0.262522547523
10000000033737,0.256381423592
10000000033738,0.225948103792
10000000033739,0.332135477495
10000000033740,0.289466806064
10000000033741,0.314593190463
10000000033742,0.319819577941
10000000033743,0.27413821271
10000000033744,0.24896663272
10000000033745,0.276763192412
10000000033746,0.328303008288
10000000033747,0.359557467732
10000000033748,0.356206679269
10000000033749,0.344155844156
10000000033750,0.352427044207
10000000033751,0.339280291527
10000000033752,0.288035082474
10000000033753,0.278497597904
10000000033754,0.319788635832
10000000033755,0.327776314304
10000000033756,0.363768971625
10000000033757,0.330339590641
10000000033758,0.28773418169
10000000033759,0.349122596634
10000000033760,0.335857866864
10000000033761,0.290745399179
10000000033762,0.276193043947
10000000033763,0.117994100295
10000000033764,0.0
10000000033765,0.132417477581
10000000033766,0.27399823294
10000000033767,0.231174996703
10000000033768,0.233548482825
10000000033769,0.192203782323
10000000033770,0.124910007199
10000000033771,0.305990665558
10000000033772,0.333797327394
10000000033773,0.25137342242
10000000033774,0.281849116109
10000000033775,0.250086435404
10000000033776,0.279511309229
10000000033777,0.26635571376
10000000033778,0.350744157094
10000000033779,0.316045508042
10000000033780,0.238481313031
10000000033781,0.364507244641
10000000033782,0.349793358985
10000000033783,0.333171912833
10000000033784,0.367053753143
10000000033785,0.326552901024
10000000033786,0.349334128404
10000000033787,0.35449488301
10000000033788,0.288805031447
10000000033789,0.161180068358
10000000033790,0.292563103507
10000000033791,0.32843405909
10000000033792,0.343892792689
10000000033793,0.351054187192
10000000033794,0.34861179563
10000000033795,0.291083753031
10000000033796,0.227094303494
10000000033797,0.259042768679
10000000033798,0.247440456946
10000000033799,0.282548148148
10000000033800,0.312105116019
10000000033801,0.316853039678
10000000033802,0.361567877629
10000000033803,0.361025187804
10000000033804,0.359895368126
10000000033805,0.338504812552
10000000033806,0.221824152859
10000000033807,0.238187882157
10000000033808,0.269270298047
10000000033809,0.366424381535
10000000033810,0.333297386678
10000000033811,0.333784095782
10000000033812,0.338639175258
10000000033813,0.251319598161
10000000033814,0.291573348264
10000000033815,0.33221172512
10000000033816,0.298412698413
10000000033817,0.406964091404
10000000033818,0.280382137303
10000000033819,0.228830990744
10000000033820,0.149898717083
10000000033821,0.288048151333
10000000033822,0.335111040357
10000000033823,0.357372137813
10000000033824,0.332236441194
10000000033825,0.333915511407
10000000033826,0.269368702681
10000000033827,0.284827975183
10000000033828,0.313875199556
10000000033829,0.317549151434
10000000033830,0.297913210513
10000000033831,0.228234780711
10000000033832,0.277880125102
10000000033833,0.240628694624
10000000033834,0.0
10000000033835,0.24265562314
10000000033836,0.329926886009
10000000033837,0.316627773456
10000000033838,0.259424804732
10000000033839,0.294032287321
10000000033840,0.333984506568
10000000033841,0.305383124774
10000000033842,0.310813232501
10000000033843,0.339519293656
10000000033844,0.339688315798
10000000033845,0.291412103746
10000000033846,0.271263520157
10000000033847,0.318415498674
10000000033848,0.35237527669
10000000033849,0.340777087923
10000000033850,0.341021075732
10000000033851,0.344322665498
10000000033852,0.141486420556
10000000033853,0.31577671374
10000000033854,0.312458002957
10000000033855,0.334334710227
10000000033856,0.334334710227
10000000033857,0.322196979821
10000000033858,0.332691999359
10000000132163,0.0
10000000132164,0.0
10000000033861,0.325228676413
10000000033862,0.316473759315
10000000033863,0.278755965114
10000000033864,0.354221237155
10000000033865,0.37582441345
10000000033866,0.356039963669
10000000033867,0.346561647985
10000000033868,0.158082280531
10000000033869,0.297194089324
10000000033870,0.0
10000000033871,0.295915279879
10000000033872,0.387585963675
10000000033873,0.202916930881
10000000033874,0.30197697154
10000000033875,0.350668286756
10000000033876,0.350162385592
10000000033877,0.37436762226
10000000033878,0.237539766702
10000000033879,0.386685552408
10000000033880,0.320223411683
10000000033881,0.333091261196
10000000033882,0.314448027023
10000000033883,0.226388397595
10000000033884,0.288592176154
10000000033885,0.280701754386
10000000033886,0.170536733917
10000000033887,0.0
10000000033888,0.0
10000000033889,0.0
10000000033890,0.291433146517
10000000033891,0.0
10000000033892,0.0
10000000033893,0.0
10000000033894,0.178202068417
10000000033895,0.292865147553
10000000033896,0.242014677155
10000000033897,0.25666828978
10000000033898,0.244107849915
10000000033899,0.260595588983
10000000033900,0.251370998597
10000000042093,0.292837757027
10000000042094,0.361926547211
10000000042095,0.313692800421
10000000033904,0.258051846033
10000000042097,0.211356294147
10000000033906,0.224031516743
10000000033907,0.287669854051
10000000033908,0.187113324279
10000000033909,0.280908022067
10000000033910,0.288453283732
10000000042103,0.266199649737
10000000042104,0.282482223659
10000000033913,0.0
10000000042106,0.209584664537
10000000042107,0.0
10000000042108,0.154099130843
10000000042109,0.0
10000000042110,0.311148791861
10000000042111,0.251583710407
10000000042112,0.326984610696
10000000042113,0.29308684768
10000000042114,0.306805074971
10000000042115,0.0
10000000042116,0.0
10000000042117,0.215894155787
10000000042118,0.26780021254
10000000042119,0.240848214286
10000000033928,0.23452126786
10000000033929,0.137137989779
10000000042122,0.23841749089
10000000042123,0.352557673019
10000000042124,0.279970215934
10000000042125,0.395613322502
10000000042126,0.277319587629
10000000042127,0.28763866878
10000000042128,0.259767248545
10000000033937,0.248417417993
10000000042130,0.0
10000000042131,0.369740571179
10000000042132,0.336907644414
10000000042133,0.380171740827
10000000042134,0.284606205251
10000000042135,0.255619142407
10000000042136,0.212975871314
10000000042137,0.252286494833
10000000042138,0.22432901589
10000000042139,0.24302840761
10000000042140,0.246920415225
10000000042141,0.135917683656
10000000042142,0.329597343296
10000000042143,0.252082578776
10000000042144,0.16849199663
10000000033963,0.226387176326
10000000033964,0.225689733152
10000000033965,0.175964718853
10000000033966,0.198606271777
10000000033967,0.0
10000000033968,0.152732060566
10000000033969,0.0
10000000033970,0.239249725631
10000000033971,0.192007680307
10000000033972,0.210406504065
10000000033973,0.132930513595
10000000033974,0.204876504117
10000000033975,0.215715566179
10000000033976,0.0
10000000033977,0.212487555113
10000000033978,0.232247940369
10000000033979,0.16327314637
10000000033980,0.359928815067
10000000033981,0.358955334619
10000000033982,0.362995198079
10000000033983,0.309447852761
10000000033985,0.310227701598
10000000033986,0.355460385439
10000000033987,0.353554962388
10000000033988,0.333532270441
10000000033989,0.335488505747
10000000033990,0.359620418848
10000000033991,0.387015442799
10000000033992,0.313210273928
10000000033993,0.316449531231
10000000033994,0.295259851513
10000000033995,0.314331041777
10000000033996,0.226462811817
10000000033997,0.263626137642
10000000033998,0.227251071939
10000000033999,0.288516068053
10000000034000,0.21789060139
10000000034001,0.302429881518
10000000034002,0.2548442102
10000000034003,0.311378388698
10000000034004,0.218470121862
10000000034005,0.348880597015
10000000034006,0.299134165964
10000000034007,0.220287198289
10000000034008,0.166039628794
10000000034009,0.259361506335
10000000034010,0.27966984534
10000000034011,0.313508000255
10000000034012,0.315135204409
10000000034013,0.194254880178
10000000034014,0.252432741843
10000000034015,0.26786342837
10000000034016,0.297369356559
10000000034017,0.287854056649
10000000034018,0.229348441926
10000000034019,0.291832960187
10000000034020,0.155677655678
10000000034021,0.322705094746
10000000083176,0.0
10000000083177,0.0
10000000083178,0.0
10000000083179,0.0826594788859
10000000083180,0.0602218700475
10000000083181,0.0
10000000083182,0.128809660725
10000000083183,0.0
10000000083184,0.0
10000000083185,0.0
10000000083186,0.0
10000000083187,0.0
10000000083188,0.0882070949185
10000000067116,0.173751163512
10000000067117,0.116091954023
10000000067118,0.0615148019992
10000000067119,0.0688695652174
10000000067120,0.155639571519
10000000155352,0.0
10000000155353,0.0
10000000082489,0.0826873385013
10000000067057,0.177466433158
10000000067058,0.0
10000000067059,0.0
10000000067060,0.171276998863
10000000067061,0.0
10000000067062,0.131394182548
10000000067063,0.0
10000000067064,0.0
10000000067065,0.1616756393
10000000067066,0.150367892977
10000000067067,0.16361679225
10000000067068,0.2
10000000067069,0.183908045977
10000000067070,0.333621434745
10000000067071,0.173812816966
10000000067072,0.0
10000000067073,0.221317730857
10000000067074,0.0
10000000067075,0.209178228388
10000000067076,0.0
10000000067077,0.122239342578
10000000067078,0.0
10000000067079,0.0
10000000067080,0.111964873765
10000000067081,0.0
10000000067082,0.0
10000000067083,0.102941176471
10000000067084,0.129032258065
10000000067085,0.0
10000000067086,0.1795761079
10000000067087,0.246323529412
10000000067088,0.165579014715
10000000067089,0.191326530612
10000000067090,0.117552334944
10000000067091,0.0950915525465
10000000067092,0.104964539007
10000000067093,0.0
10000000067094,0.0
10000000067095,0.138845553822
10000000067096,0.12143474503
10000000067097,0.0
10000000067098,0.140430654006
10000000067099,0.112352239453
10000000067100,0.125
10000000067101,0.0
10000000067102,0.127032520325
10000000067103,0.0
10000000067104,0.151442307692
10000000067105,0.0934695140823
10000000067106,0.0282392026578
10000000067107,0.172721041809
10000000067108,0.126294188975
10000000067109,0.0973236009732
10000000067110,0.146371976647
10000000067111,0.115990613476
10000000067112,0.0665099093047
10000000067113,0.173339399454
10000000067114,0.0814132104455
10000000067115,0.122569737954
10000000058924,0.0
10000000058925,0.0
10000000058926,0.0
10000000058927,0.225352112676
10000000058928,0.225352112676
10000000058929,0.225352112676
10000000058931,0.225352112676
10000000058932,0.225352112676
10000000058933,0.225352112676
10000000058934,0.225352112676
10000000058935,0.0
10000000067146,0.176327664006
10000000067147,0.152636750737
10000000108188,0.0
10000000108189,0.0
10000000108190,0.147820593809
10000000063089,0.118993135011
10000000157473,0.73417721519
10000000063119,0.0
10000000034654,0.367551813472
10000000034655,0.221425498351
10000000034656,0.315449143656
10000000034657,0.311235400559
10000000034658,0.356302821625
10000000034659,0.292117596932
10000000034660,0.0
10000000034661,0.336109458656
10000000034662,0.339319470699
10000000034663,0.314630244863
10000000034664,0.285851503218
10000000034665,0.0
10000000034666,0.34422724496
10000000034667,0.343938353552
10000000034668,0.354023705552
10000000034669,0.362822664429
10000000034670,0.370824144409
10000000034671,0.324084350721
10000000034672,0.287825356843
10000000034673,0.271438752079
10000000034674,0.318765110656
10000000034675,0.276228847703
10000000034676,0.0
10000000034677,0.240316389438
10000000034678,0.194795155888
10000000034679,0.196159833939
10000000034680,0.280960577002
10000000034681,0.290192926045
10000000034682,0.297149912542
10000000034683,0.142720763723
10000000034684,0.0
10000000034685,0.0
10000000034686,0.0
10000000034687,0.0
10000000082492,0.0
10000000075716,0.0851805728518
10000000075717,0.2065581618
10000000075718,0.0374100719424
10000000075719,0.16946228314
10000000075720,0.130637636081
10000000075721,0.0867492850334
10000000075722,0.0
10000000075723,0.168738898757
10000000075724,0.091572327044
10000000075725,0.147132739319
10000000075726,0.144313411953
10000000075727,0.11376146789
10000000075728,0.147372700478
10000000075729,0.181205999388
10000000075730,0.0
10000000075731,0.0
10000000075732,0.0
10000000075733,0.0
10000000075735,0.0
10000000075736,0.0
10000000075738,0.0
10000000075739,0.223964808262
10000000075740,0.202984338389
10000000075741,0.212305986696
10000000075742,0.21380767876
10000000075743,0.194162436548
10000000075744,0.272727272727
10000000075745,0.16637647514
10000000075746,0.215036885889
10000000075747,0.195300261097
10000000075748,0.180266666667
10000000075749,0.0
10000000075750,0.153115395362
10000000075751,0.308013355593
10000000045989,0.17926296065
10000000075791,0.166770379589
10000000075792,0.209988317757
10000000075793,0.0
10000000075794,0.149433962264
10000000075795,0.183503243744
10000000075796,0.151021054298
10000000075797,0.0
10000000075798,0.0865758754864
10000000075799,0.177897574124
10000000075800,0.196696696697
10000000075801,0.127865961199
10000000075802,0.256756756757
10000000075803,0.181818181818
10000000075804,0.0
10000000075805,0.252961672474
10000000075806,0.17247706422
10000000075807,0.0
10000000075808,0.199872692553
10000000075809,0.0
10000000075810,0.236538461538
10000000075811,0.0
10000000075812,0.0
10000000075813,0.23293768546
10000000075814,0.219713417282
10000000075815,0.0923361034164
10000000075816,0.0684523809524
10000000075817,0.0
10000000075818,0.0
10000000075819,0.0
10000000075820,0.21431596781
10000000075821,0.191219512195
10000000075822,0.0
10000000075823,0.14966442953
10000000075824,0.0
10000000075825,0.209039548023
10000000075826,0.0
10000000075827,0.0
10000000075828,0.19589977221
10000000075829,0.163592622294
10000000075830,0.116724738676
10000000075831,0.118567311651
10000000075832,0.30985915493
10000000075833,0.111470860315
10000000075834,0.326509723644
10000000075835,0.256051640667
10000000075836,0.165384615385
10000000075837,0.234663090848
10000000075838,0.183804627249
10000000075839,0.165467625899
10000000075840,0.238986119493
10000000075842,0.0
10000000075844,0.0
10000000075845,0.0
10000000075846,0.0
10000000075847,0.0
10000000075849,0.0
10000000075850,0.0
10000000075851,0.0
10000000075853,0.0
10000000075854,0.0
10000000075855,0.0
10000000075856,0.0
10000000075857,0.0
10000000075858,0.0
10000000075859,0.0
10000000075860,0.0
10000000075861,0.0
10000000075862,0.0
10000000075863,0.0
10000000075864,0.0
10000000075865,0.0
10000000075866,0.0
10000000075867,0.0
10000000075868,0.0
10000000075869,0.0
10000000075870,0.0
10000000075871,0.0
10000000075872,0.0
10000000075873,0.0
10000000075874,0.0
10000000075875,0.0
10000000075876,0.0
10000000075877,0.0
10000000045995,0.185309649544
10000000043219,0.267185069984
10000000043220,0.268713729523
10000000043221,0.257270926717
10000000043222,0.240839440373
10000000043223,0.266130938312
10000000043224,0.0
10000000043225,0.0687960687961
10000000043226,0.197097020626
10000000043227,0.0
10000000043228,0.0722082283795
10000000043229,0.296216743959
10000000043230,0.285442222596
10000000043231,0.268105601142
10000000043232,0.174339300938
10000000043233,0.0
10000000043234,0.211018499695
10000000043235,0.0
10000000043236,0.29199072179
10000000043237,0.208970438328
10000000043238,0.284488920658
10000000043239,0.250031826862
